,video_id,title,active_since_days,duration_seconds,total_views,num_chars,num_words,num_punctuation,num_words_uppercase,num_words_lowercase,num_stopwords,avg_word_len,contain_digits,startswith_digits,title_sentiment,likes,dislikes,comments
2865,EG9mREdJ79E,15 INCREDIBLE FALL LIFE HACKS,1095,606,11507855,29,5,0,4,0,0,5.8,1,1,0.9,57123,9878,1977
2866,lYiprdMQd-4,ALL-TIME BEST LIFE HACKS EVERYONE SHOULD KNOW,1095,4320,3664721,45,7,1,7,0,1,6.428571428571429,0,0,1.0,19485,2695,1236
2867,U95vCwmytcE,20 COLORFUL DIY IDEAS YOU CAN'T MISS,1095,1200,15634975,36,7,1,6,0,1,5.142857142857143,1,1,0.3,73303,11364,3501
2868,nZT_P35B6e4,33 SUPER EASY LIFE HACKS TO MAKE YOU LOOK AND FEEL PERFECT,1095,711,3544744,58,12,0,11,0,3,4.833333333333333,1,1,0.5888888888888889,29246,3569,1115
2869,EEvhWNjvrMw,28 THINGS THAT CAN BE MORE USEFUL IF USED DIFFERENTLY,1095,900,2329517,53,10,0,9,0,5,5.3,1,1,0.2666666666666666,13040,3032,730
2870,yHyqjDov46o,27 WAYS TO INSTANTLY LOOK BETTER IN PICTURES,1095,606,648613,44,8,0,7,0,2,5.5,1,1,0.25,7909,956,544
2871,EKBcZFwSNi8,23 GREAT HAIR TRICKS EVERY WOMAN SHOULD KNOW,1095,741,8684757,44,8,0,7,0,1,5.5,1,1,0.8,67416,7814,2539
2872,ozIrH8_58OU,26 SKINCARE HACKS THAT WORK MAGIC,1095,960,1486953,33,6,0,5,0,1,5.5,1,1,0.5,20143,1376,789
2873,G9x5lkAyju4,25 TOTALLY COOL BARBIE HACKS YOU WILL WANT TO TRY ASAP,1095,960,23693724,54,11,0,10,0,3,4.909090909090909,1,1,0.35,105300,23670,0
2874,5SGneOrhT2g&t=62s,30 THINGS YOU'VE BEEN DOING WRONG YOUR WHOLE LIFE AND DIDN'T EVEN KNOW IT,1095,664,10511702,73,14,2,13,0,7,5.214285714285714,1,1,-0.15,0,0,0
2875,0c2Ipzah-tk,22 CLASSY BEAUTY HACKS YOU MISSED SO MUCH,1095,1140,509699,41,8,0,7,0,2,5.125,1,1,0.15,5765,601,883
2876,tYI6C24oi0c,18 NATURAL PRODUCTS TO ENHANCE YOUR BEAUTY,1095,514,771442,42,7,0,6,0,2,6.0,1,1,0.1,13527,731,462
2877,eu48T0Ru_Bc,24 TIPS TO BEAT INSOMNIA AND HAVE A HEALTHY SLEEP,1095,607,301457,49,10,0,9,0,4,4.9,1,1,0.5,5301,396,374
2878,wVfSJfwa0Ps,25 BEAUTY RECIPES TO MAKE YOU MORE GORGEOUS THAN EVER,1095,734,1260780,53,10,0,9,0,4,5.3,1,1,0.6,16168,1208,959
2879,LK75VW09OP0,22 QUICK HACKS THAT CAN MAKE YOUR LIFE BETTER,1095,900,45312120,45,9,0,8,0,3,5.0,1,1,0.4166666666666666,193205,44344,8764
2880,4kfI6S2CR-0,28 SIGNS YOUR BODY IS CRYING FOR HELP,1095,737,14576703,37,8,0,7,0,3,4.625,1,1,-0.2,135714,16914,4455
2881,kHTvjvV9Rps,20 EXTRAORDINARY FOOD HACKS FOR ANY TASTE,1095,802,898965,41,7,0,6,0,2,5.857142857142857,1,1,0.3333333333333333,9452,896,719
2882,QsAy00VRCWg,25 AWESOME HACKS YOU WON'T BELIEVE ARE REAL,1095,814,16207362,43,8,1,7,0,3,5.375,1,1,0.6,64985,18142,2681
2883,xyjAPmGn4EA,22 SIMPLE MINIATURE DIYs,1095,960,10962916,24,4,0,2,0,0,6.0,1,1,0.0,43151,13380,1140
2884,Rhq3lOb0E60,20 SIMPLE TRICKS TO LOSE EXCESS WEIGHT EASILY,1095,900,612529,45,8,0,7,0,1,5.625,1,1,0.2166666666666666,12588,638,336
2885,E_IZHRHXoaE,23 HACKS THAT WILL MAKE YOU LOVE STUDYING,1095,1380,659470,41,8,0,7,0,3,5.125,1,1,0.5,7601,897,732
2886,BmdwiaUUInE,15 GENIUS HACKS AND CRAFTS FOR CREATIVITY,1095,643,507384,41,7,0,6,0,2,5.857142857142857,1,1,0.0,5239,534,423
2887,KKCimdX6zj8,EPIC 5-MINUTE HACKS AND CRAFTS COMPILATION,1095,5160,5512449,42,6,1,6,0,1,7.0,1,0,0.1,19717,4269,1016
2888,L1raP46x_5I,26 BACK TO SCHOOL LIFE HACKS,1095,855,1238650,28,6,0,5,0,1,4.666666666666667,1,1,0.0,15407,1521,954
2889,WpbcqKvk7k8,20 EASY SLEEPING HACKS TO BEAT INSOMNIA AND IMPROVE YOUR HEALTH,1095,560,211110,63,11,0,10,0,3,5.727272727272728,1,1,0.4333333333333333,3811,303,387
2890,O-DPH6wCT9s,33 EASY LIFE HACKS FOR DULL AND ACNE SKIN,1095,1020,1698576,41,9,0,8,0,2,4.555555555555555,1,1,0.0708333333333333,25326,1532,836
2891,AzDx226i5G0,30 USEFUL HOT GLUE GUN HACKS AND CRAFTS,1095,1200,4197683,39,8,0,7,0,1,4.875,1,1,0.275,20471,5246,1074
2892,CMKoWvYhLIk,20 SIMPLE FRUIT CARVING IDEAS,1095,960,3487653,29,5,0,4,0,0,5.8,1,1,0.0,20738,2132,840
2893,wFYCPXytUZ4,30 MUST-KNOW BODY FACTS,1095,900,247216,23,4,1,3,0,0,5.75,1,1,0.0,4717,492,401
2894,xcOB5--xDHI,18 AWESOME DIY TRICKS YOU CAN'T MISS,1095,578,326376,36,7,1,6,0,1,5.142857142857143,1,1,1.0,5316,404,486
2895,ah2yMv1LeEc,27 UNBELIEVABLE TOOTHPASTE HACKS,1095,649,394202,32,4,0,3,0,0,8.0,1,1,-0.25,5313,667,743
2896,gePOyLgkbxQ,30 SURVIVAL HACKS THAT MAY SAVE YOUR LIFE ONE DAY,1095,865,234004,49,10,0,9,0,2,4.9,1,1,0.0,4394,435,478
2897,C85XFIFDv98,25 SIMPLE YET GENIUS BODY HACKS,1095,1020,9427045,31,6,0,5,0,0,5.166666666666667,1,1,0.0,67146,10645,1486
2898,XcSJpCxU7Wg,27 NEW SCHOOL HACKS,1095,1140,4056659,19,4,0,3,0,0,4.75,1,1,0.1363636363636363,36249,3884,1826
2899,0Q8liUsP-c8,17 HOT AND FUN LIFE HACKS WITH CRAYONS,1095,662,2524061,38,8,0,7,0,2,4.75,1,1,0.275,15054,2326,1215
2900,Qb77eL2OCes,28 GIRLS' HACKS THAT CAN MAKE LIFE EASIER,1095,960,15643419,41,8,1,7,0,2,5.125,1,1,0.0,152450,15196,4228
2901,jtoE9jAokjI,32 EASY HACKS EVERY LAZY GIRL WILL APPRECIATE,1095,767,273020,45,8,0,7,0,1,5.625,1,1,0.0916666666666666,6720,539,604
2902,O4xUsCU5o3E,28 EGG-STREMELY DELICIOUS HACKS,1095,960,6027342,31,4,1,3,0,0,7.75,1,1,1.0,50685,5092,1882
2903,ON_eOGYlrY0,22 TOTALLY COOL DIY BARBIE HACKS AND CRAFTS,1095,1500,9203115,43,8,0,7,0,1,5.375,1,1,0.35,46517,10282,0
2904,9svePwo98zE,17 MUST-KNOW TEETH HACKS,1095,595,597867,24,4,1,3,0,0,6.0,1,1,0.0,10519,1280,978
2905,SWPtYWpIWgg,20 LIFE HACKS FOR CLUMSY PEOPLE,1095,591,2226558,31,6,0,5,0,1,5.166666666666667,1,1,-0.3,15124,2479,1569
2906,YUidGaB457c,23 SURPRISING LIFE HACKS FOR ALL OCCASIONS,1095,1020,10445869,42,7,0,6,0,2,6.0,1,1,0.7,44744,11259,1702
2907,jfhq195ZryU,20 CHEAP BUT BRILLIANT EASY-TO-MAKE ITEMS,1095,891,1892674,41,6,2,5,0,1,6.833333333333333,1,1,0.65,18722,1953,1131
2908,lJq3g0NPI4M,25 TIME-PROVEN DIY REMEDIES,1095,756,557473,27,4,1,3,0,0,6.75,1,1,0.0,6870,650,435
2909,f0T4Y6J9gqk,30 BACK TO SCHOOL HAIRSTYLES TO SLAY YOUR FIRST DAY,1095,735,1682002,51,10,0,9,0,3,5.1,1,1,0.125,20660,1431,1133
2910,x1ed-0GjOZo,24 MAGICAL FOOD TRICKS YOU HAVE TO TRY,1095,781,12840129,38,8,0,7,0,3,4.75,1,1,0.5,80124,11157,3353
2911,BomQsjUu1do,23 TRICKS TO SPEED UP YOUR DAILY ROUTINE,1095,900,6481472,40,8,0,7,0,3,5.0,1,1,0.0,67292,10382,2635
2912,ZEA8qCpRx0c,20 TRICKY RIDDLES THAT WILL STRETCH YOUR BRAIN,1095,692,372374,46,8,0,7,0,3,5.75,1,1,0.0,7359,579,756
2913,CdLQ-mJi7rU,30 GENIUS HACKS FOR YOUR LIFE,1095,1140,40700636,29,6,0,5,0,2,4.833333333333333,1,1,0.0,183928,42205,9550
2914,bDtL_0BzkqM,27 VIRAL DIY MAKEUP IDEAS,1095,833,1124305,25,5,0,4,0,0,5.0,1,1,0.0,9132,1189,760
2915,8AsxTG-lvEo,30 DESSERT AND BAKING HACKS,1095,1080,7021024,27,5,0,4,0,1,5.4,1,1,0.0,51227,5529,1819
2916,Y_9knHEKrxg,38 RELATIONSHIP FACTS EVERY COUPLE CAN RELATE TO,1095,706,9312672,48,8,0,7,0,2,6.0,1,1,0.0,88072,7664,1635
2917,d9JwuGU1tgA,SAVE YOURSELF FROM FACING EMBARRASSING MOMENTS WITH THESE 35 LIFE HACKS,1095,683,1841779,71,11,0,10,0,4,6.454545454545454,1,0,0.0,16094,2192,1381
2918,Nita0rpag44,23 GENIUS GIFT IDEAS TO DIY IN ONE MINUTE,1095,1200,325370,41,9,0,8,0,2,4.555555555555555,1,1,0.0,5826,504,675
2919,ZgE6VE-Qee0,26 QUICK AND COOL STUDY HACKS THAT CAN MAKE YOUR LIFE BETTER,1095,900,1152254,60,12,0,11,0,4,5.0,1,1,0.3944444444444444,8389,1238,747
2920,smPC4kR4nSQ,30 SIGNS THAT YOUR BODY IS TRYING TO GIVE YOU,1095,884,396764,45,10,0,9,0,5,4.5,1,1,0.0,7716,639,441
2921,l0XEROhOJfY,25 BRILLIANT CLOTHING HACKS EVERY GIRL NEEDS TO KNOW,1095,1440,2494849,52,9,0,8,0,1,5.777777777777778,1,1,0.9,25333,1815,757
2922,UgAK2PgoYJ0,15 GROSS HABITS THAT ARE ACTUALLY GOOD,1095,884,795000,38,7,0,6,0,2,5.428571428571429,1,1,0.35,9753,1122,549
2923,YRooH0VQ8sY,25 PRICELESS LIFE HACKS FOR THOSE WHO WANTS TO LOOK FLAWLESS,1095,587,2201445,60,11,0,10,0,4,5.454545454545454,1,1,0.7333333333333334,21303,2163,1052
2924,JUOP1ZAOv8c,20 THINGS YOU SHOULD NEVER DO,1095,658,3061083,29,6,0,5,0,3,4.833333333333333,1,1,0.0,22446,2674,1449
2925,2-CUjPBuBNA,30 AWESOME FOOD LIFE HACKS,1095,1140,4359484,26,5,0,4,0,0,5.2,1,1,1.0,24172,3870,1150
2926,veyabKjvH9A,33 RESIZING CLOTHES HACKS THAT WILL MAKE YOU LOOK LIKE A MILLION DOLLARS,1095,836,2252293,72,13,0,12,0,4,5.538461538461538,1,1,0.0,30535,2051,848
2927,xZyyXgKiPHo,20 CLEVER BARBIE HACKS AND CRAFTS,1095,1140,32623568,33,6,0,5,0,1,5.5,1,1,0.1666666666666666,125157,32482,0
2928,odlUgl-2bHQ,30 LIFE HACKS THAT CAN SAVE YOU FROM THEFT,1095,345,409468,42,9,0,8,0,4,4.666666666666667,1,1,0.0,6825,586,639
2929,4qgjik1skEk,23 COOL PHONE HACKS AND CRAFTS,1095,1020,3062226,30,6,0,5,0,1,5.0,1,1,0.35,29061,2916,1384
2930,Br_nxD6k2dA,25 EXTRA FRESH LIFE HACKS,1095,678,399156,25,5,0,4,0,0,5.0,1,1,0.15,5730,563,674
2931,Kzo-95paNtI,20 UNBELIEVABLE BALLOON HACKS,1095,393,681997,29,4,0,3,0,0,7.25,1,1,-0.25,5907,675,582
2932,lTDhzlJ1dAE,23 SIMPLE HACKS YOU HAD NO IDEA ABOUT,1095,791,395266,37,8,0,7,0,4,4.625,1,1,0.0,4968,482,466
2933,KEPFYrTIBIY,30 EASY SEWING TRICKS,1095,1140,539222,21,4,0,3,0,0,5.25,1,1,0.4333333333333333,8937,536,506
2934,PNzVO2SRllU,25 HILARIOUS PRANKS YOU CAN DO RIGHT NOW,1095,960,23964637,40,8,0,7,0,4,5.0,1,1,0.3928571428571428,162112,20970,7088
2935,qPOor8WJc0M,35 CLOTHING HACKS THAT ARE ABSOLUTE LIFESAVERS,1095,831,10300302,46,7,0,6,0,2,6.571428571428571,1,1,0.2,57731,8270,2156
2936,SPWjkoW3Sw8,22 EASY LIFE HACKS TO IMPROVE YOUR HOUSE,1095,1140,624372,40,8,0,7,0,2,5.0,1,1,0.4333333333333333,7013,606,550
2937,9cvOF8i-fMI,33 CUTE AND USEFUL BATHROOM HACKS,1095,900,880602,33,6,0,5,0,1,5.5,1,1,0.4,9375,972,577
2938,m4Kshjr8HRw,27 COOL DIY MINIATURE FURNITURE FROM RECYCLED ITEMS,1095,823,15710940,51,8,0,7,0,1,6.375,1,1,0.35,107706,14279,4052
2939,jgfsFPX66cU,27 UNBELIEVABLE BEAUTY HACKS,1095,1500,17837018,28,4,0,3,0,0,7.0,1,1,-0.25,144369,14638,3336
2940,_NCJMB-ugiA,30 FOOD HACKS THAT MAKE YOUR KNEES TREMBLE,1095,1200,876828,42,8,0,7,0,2,5.25,1,1,0.0,13740,941,900
2941,DX1cabMn4gw,25 TOTALLY CRAZY BEAUTY HACKS,1095,1440,2903378,29,5,0,4,0,0,5.8,1,1,-0.6,22252,2404,1262
2942,GyZK8270SWg,30 SUPER FAST FOOD HACKS AND RECIPES,1095,872,1487217,36,7,0,6,0,1,5.142857142857143,1,1,0.2666666666666666,13879,1775,988
2943,ICm6EJd2Vgk,25 SIMPLE SUMMER HACKS,1095,1500,18866715,22,4,0,3,0,0,5.5,1,1,0.0,100615,13216,3951
2944,Z5FU7Dqk5Tc,32 EASY HAIRSTYLES TO MAKE UNDER A MINUTE,1095,782,1845114,41,8,0,7,0,3,5.125,1,1,0.4333333333333333,31633,1671,981
2945,GxqslZrLyy8,30 BACK TO SCHOOL STATIONERY HACKS,1095,838,907292,34,6,0,5,0,1,5.666666666666667,1,1,0.0,12819,1055,880
2946,Y093xWCWO7Y,23 TOP SECRET WOMEN HACKS,1095,699,8424878,25,5,0,4,0,0,5.0,1,1,0.0499999999999999,120152,7331,2608
2947,MnXeg2tdlbM,28 BEACH HACKS THAT WILL SAVE YOUR SUMMER,1095,740,10670867,41,8,0,7,0,3,5.125,1,1,0.0,48957,11111,1875
2948,C_oQYYwYH5M,25 BEST SUMMER FRUIT HACKS,1095,891,631280,26,5,0,4,0,0,5.2,1,1,1.0,6289,633,505
2949,icN4LEvoAZo,27 SWEET CANDY HACKS,1095,900,10311459,20,4,0,3,0,0,5.0,1,1,0.35,120041,8775,5928
2950,cClf0yo9OEo,22 INGENIOUS TIPS FOR PERFECT SMILE,1095,582,432160,35,6,0,5,0,1,5.833333333333333,1,1,0.6,7019,657,664
2951,kPf9DLxTv6M,30 EPIC BARBIE HACKS AND DIYs,1095,1200,10241029,29,6,0,4,0,1,4.833333333333333,1,1,0.1,54003,10256,0
2952,G65rsA0Jrcc,30 FEET AND SHOE HACKS THAT WILL EASE YOUR LIFE,1095,695,487890,47,10,0,9,0,4,4.7,1,1,0.0,7351,605,581
2953,7_SFlj-Cy_I,25 HACKS FOR EMBARRASSING MOMENTS,1095,678,7968618,33,5,0,4,0,1,6.6,1,1,0.0,35279,7424,1167
2954,UgyVK75Xz9Q,17 COOL CRAFTS YOU CAN MAKE RIGHT NOW,1095,620,1100088,37,8,0,7,0,3,4.625,1,1,0.3178571428571428,16032,1186,1028
2955,pA9zwcAwz5s,30 LIFE-SAVING HACKS FOR GIRLS,1095,805,32208568,30,5,1,4,0,1,6.0,1,1,0.0,107810,32924,3321
2956,BWQGE3HzTsk,28 WEIRD DIYs TO KNOCK YOUR SOCKS OFF,1095,960,1023497,37,8,0,6,0,3,4.625,1,1,-0.5,15300,1286,1497
2957,YHSSWMDXk7E,27 GENIUS HOME REPAIR HACKS,1095,658,8496495,27,5,0,4,0,0,5.4,1,1,0.0,35869,8147,1173
2958,cFNHVVNoJfo,25 BRILLIANT FITNESS AND GYM HACKS,1095,725,3190953,34,6,0,5,0,1,5.666666666666667,1,1,0.9,28515,2835,1040
2959,VVjfAiV2fb4,33 EASY SUMMER CLOTHES CRAFTS,1095,1680,10302820,29,5,0,4,0,0,5.8,1,1,0.4333333333333333,83287,9215,3037
2960,i5D3Iw1ix-E,20 COOL SOAP HACKS,1095,626,1011417,18,4,0,3,0,0,4.5,1,1,0.35,10247,1063,898
2961,M0NhDD4iqiE,30 SIMPLE HACKS FOR YOUR BARBIE,1095,1140,24282570,31,6,0,5,0,2,5.166666666666667,1,1,0.0,107217,23262,0
2962,66DbTV0HM10,25 OUTFIT HACKS THAT ARE ABSOLUTE LIFESAVERS,1095,789,365849,44,7,0,6,0,2,6.285714285714286,1,1,0.2,5338,462,418
2963,2gtb6MOWVmQ,33 RELATIONSHIPS TRICKS AND FACTS YOU SHOULD KNOW,1095,639,242852,49,8,0,7,0,3,6.125,1,1,0.0,5148,573,379
2964,GV41GQzS0tI,30 AWESOME LIFE HACKS THAT ARE PRACTICALLY GENIUS,1095,900,4873561,49,8,0,7,0,2,6.125,1,1,1.0,22172,5843,1446
2965,gMhSo3_7VTw,22 BRILLIANT COKE HACKS,1095,808,517885,23,4,0,3,0,0,5.75,1,1,0.9,7381,636,1059
2966,OZFaqwUGtGI,20 SPONGE HACKS YOU MUST KNOW,1095,523,2138881,29,6,0,5,0,1,4.833333333333333,1,1,0.0,12333,2192,759
2967,wL4cQCd1H58,28 EASY TEETH HACKS,1095,674,1206835,19,4,0,3,0,0,4.75,1,1,0.4333333333333333,15562,1238,944
2968,Vvqbueu2Mlw,27 SIMPLE SHOE TRICKS TO MAKE YOUR LIFE EASIER,1095,445,327959,46,9,0,8,0,2,5.111111111111111,1,1,0.0,8512,372,626
2969,Uq6z0Bg9dX8,30 COOL TOY RECYCLING IDEAS,1095,673,4561392,27,5,0,4,0,0,5.4,1,1,0.35,15710,5153,0
2970,pDSGTrUqfu8,30 GENIUS BEACH DAY HACKS,1095,746,15686462,25,5,0,4,0,0,5.0,1,1,0.0,96744,11050,3976
2971,s-X3ZKmFcOk,35 EFFECTIVE EXERCISES THAT GIVE YOU A FLAT BELLY IN JUST 30 DAYS,1095,729,814157,65,13,0,11,0,5,5.0,1,1,0.2875,16827,462,302
2972,BdwduIHkdOg,23 BRA HACKS EVERY GIRL SHOULD KNOW,1095,562,2660185,35,7,0,6,0,1,5.0,1,1,0.0,24030,1754,657
2973,9NGy3xXQtLQ,25 CRAZY HAIR HACKS THAT ARE TOTALLY BRILLIANT,1095,673,1075820,46,8,0,7,0,2,5.75,1,1,0.15,14063,1269,1128
2974,BVvA3VBTDcA,25 CLOTHING HACKS THAT WILL CHANGE YOUR LIFE,1095,885,9580441,44,8,0,7,0,3,5.5,1,1,0.0,51525,7927,2169
2975,keqiqo402Sw,20 TRICKY BRAIN TEASERS TO TRAIN YOUR BRAIN,1095,539,309084,43,8,0,7,0,2,5.375,1,1,0.0,5653,655,735
2976,7--QIDF78a4,22 KITCHEN TIPS TO SAVE YOUR FOOD AND TIME,1095,665,6158419,42,9,0,8,0,3,4.666666666666667,1,1,0.0,46651,5005,1539
2977,dzThagyqX3k,27 EASY PHONE HACKS AND DIYs,1095,752,2251173,28,6,0,4,0,1,4.666666666666667,1,1,0.4333333333333333,17883,2384,1197
2978,d2QltCk3YhE,22 EASY SOLUTIONS TO GIRLY PROBLEMS,1095,821,20514043,35,6,0,5,0,1,5.833333333333333,1,1,0.4333333333333333,113195,14348,2724
2979,Xvu-yfq17V0,23 COOL CRAFTS THAT DESERVE TWO THUMBS UP!,1095,960,6688572,42,8,1,7,0,1,5.25,1,1,0.4375,50215,5891,3059
2980,w5Q7JG23K98,30 INCREDIBLE AND FUN PARTY HACKS,1095,884,848103,33,6,0,5,0,1,5.5,1,1,0.6,11458,1040,678
2981,-pzpw9wKyVM,30 EGG HACKS AND TRICKS,1095,1020,1277358,23,5,0,4,0,1,4.6,1,1,0.0,11207,1205,1050
2982,CJUJ4iSR0Ng,20 GENIUS BALLOON HACKS,1095,413,445563,23,4,0,3,0,0,5.75,1,1,0.0,6320,549,696
2983,5CqcHlFXyGc,20 TIPS FOR ANYONE WHO SUCK AT DIY,1095,874,3284424,34,8,0,7,0,3,4.25,1,1,0.0,38351,3079,2020
2984,iuCL256dtUM,23 CHEAP WAYS TO MAKE OLD BROKEN THINGS LOOK NEW AGAIN,1095,960,364350,54,11,0,10,0,2,4.909090909090909,1,1,0.059090909090909,4988,382,447
2985,rFYlli141ZU,28 WAYS TO GET FLAWLESS MAKEUP ON ANY SKIN TYPE,1095,648,893652,47,10,0,9,0,3,4.7,1,1,1.0,6326,949,549
2986,6W8Q7jbz3fc,28 COOL GIRLS' SUMMER HACKS,1095,895,19042542,27,5,1,4,0,0,5.4,1,1,0.35,126213,14278,3534
2987,CjhGERk21aw,20 DIY MAKEUP STORAGE IDEAS,1095,697,664322,27,5,0,4,0,0,5.4,1,1,0.0,8421,662,603
2988,W7LPSCM9rfI,20 UNIQUE CRAFTING STONE IDEAS AND HACKS,1095,439,616164,40,7,0,6,0,1,5.714285714285714,1,1,0.375,8444,531,617
2989,LKGwE0F85OQ,25 ABSOLUTELY INVALUABLE KITCHEN HACKS FEW PEOPLE KNOW OF,1095,723,49287848,57,9,0,8,0,2,6.333333333333333,1,1,0.0,197221,50213,7788
2990,Cf5fjfqL1No,22 SWEET HACKS AND PRANKS WITH CANDIES AND CHOCOLATE,1095,1080,3599779,52,9,0,8,0,3,5.777777777777778,1,1,0.35,23276,2661,1182
2991,2wu9eIMiKfk,40 TIPS THAT CAN HELP YOU LOSE WEIGHT WITHOUT EXHAUSTING DIETS,1095,960,717662,62,11,0,10,0,3,5.636363636363637,1,1,-0.4,16161,1045,594
2992,CxTNLR1_umc,27 SELF-DEFENSE TIPS THAT MIGHT SAVE YOUR LIFE,1095,781,11479029,46,8,1,7,0,2,5.75,1,1,0.0,159912,9405,3360
2993,qG7zAphL2ps,22 SIMPLE LIFE HACKS FOR YOUR LIPS,1095,549,74645623,34,7,0,6,0,2,4.857142857142857,1,1,0.0,191401,74744,5449
2994,IZnRfQpwWpY,20 TOTALLY CRAZY HOT GLUE GUN HACKS,1095,786,1612629,35,7,0,6,0,0,5.0,1,1,-0.175,11868,1750,1108
2995,ojy81VsueJw,30 SIMPLE PERSONALITY TESTS FOR EVERYONE,1095,702,257342,40,6,0,5,0,1,6.666666666666667,1,1,0.0,4116,644,571
2996,EgMY6hnQbEU,33 CLEVER AND EASY CLOTHES REVAMPS,1095,900,522591,34,6,0,5,0,1,5.666666666666667,1,1,0.3,7670,635,554
2997,rUMxql0VWWk,22 TREATMENTS THAT WILL CAST A MAGICAL SPELL ON YOUR SKIN,1095,960,2100858,57,11,0,10,0,5,5.181818181818182,1,1,0.5,25182,1939,1033
2998,M9R5pw21l04,23 STUDY TRICKS THAT SEEM CRAZY UNTIL YOU ACTUALLY TRY THEM,1095,1020,1215142,59,11,0,10,0,4,5.363636363636363,1,1,-0.3,11543,1357,947
2999,XzSHslbfSsY,25 JEANS HACKS TO KEEP YOU LOOKING FLY,1095,726,8528538,38,8,0,7,0,2,4.75,1,1,0.8,77423,7510,1101
3000,_O-SiA_pXC8,40 LIFE HACKS TO HELP YOU FIX ALMOST ANYTHING,1095,598,1006487,45,9,0,8,0,2,5.0,1,1,0.0,8899,1019,588
3001,n_lv67tnJ28,25 MAKEUP TIPS TO ENHANCE YOUR BEAUTY,1095,788,1291275,37,7,0,6,0,2,5.285714285714286,1,1,0.0,15064,1630,1288
3002,dhuIk2ZXM4g,21 MORNING HACKS YOU SHOULD START YOUR DAY WITH,1095,1080,7223200,47,9,0,8,0,4,5.222222222222222,1,1,0.0,39846,8301,1738
3003,6j6Bujje5E4,20 SUMMER HACKS EVERY WOMAN SHOULD KNOW,1095,758,6501402,39,7,0,6,0,1,5.571428571428571,1,1,0.0,66637,5800,1518
3004,Dlso-zjYB8k,30 SUPERB TRAVEL HACKS FOR CAMPING,1095,1140,5508762,34,6,0,5,0,1,5.666666666666667,1,1,1.0,37977,6067,1196
3005,shRm6BVjgWI,COOL TOY LIFE HACKS COMPILATION EVERY ADULT SHOULD KNOW,1095,3900,799788,55,9,0,9,0,1,6.111111111111111,0,0,0.2249999999999999,10915,1155,610
3006,ormDyQjyNRA,30 СRAZY COOL KITCHEN HACKS,1095,801,1025585,27,5,0,4,0,0,5.4,1,1,0.35,11938,1198,818
3007,JZLSk0XR13s,20 AMAZING STRAW HACKS AND CRAFTS,1095,607,308112,33,6,0,5,0,1,5.5,1,1,0.6000000000000001,4105,366,420
3008,knl-Ym2inlg,28 BEDROOM HACKS YOU CAN'T MISS,1095,1020,8249008,31,6,1,5,0,1,5.166666666666667,1,1,0.0,76965,6653,2082
3009,AeUIJ1PwoYo,15 FUN PAINTING AND DRAWING HACKS,1095,1320,3666392,33,6,0,5,0,1,5.5,1,1,0.3,31565,2515,1368
3010,7zzKWCJ0lbw,25 COOL T-SHIRT LIFE HACKS AND DECOR IDEAS,1095,1080,7876422,42,8,1,7,0,1,5.25,1,1,0.35,103305,6332,2691
3011,UETOBRQ3Mdk,30 TOTALLY CRAZY STATIONERY TRICKS,1095,851,748479,34,5,0,4,0,0,6.8,1,1,-0.6,9203,861,814
3012,kOHYSei5_nc,23 EASY STUDY HACKS FOR LAZY YET GENIUS PEOPLE,1095,1020,759643,46,9,0,8,0,1,5.111111111111111,1,1,0.0916666666666666,8034,876,691
3013,il6MGQSfhr8,20 COOL JEWELRY ITEMS YOU CAN MAKE YOURSELF,1095,880,3419987,43,8,0,7,0,3,5.375,1,1,0.35,32805,3396,1672
3014,-LOBoVjLclg,27 BEAUTY HACKS THAT WILL SAVE YOU THOUSANDS,1095,1140,27902471,44,8,0,7,0,3,5.5,1,1,0.0,218213,27004,6591
3015,MN_ejf5gkTw,37 BACK PAIN LIFE HACKS,1095,742,199956,23,5,0,4,0,0,4.6,1,1,0.0,4161,235,345
3016,uB4XYFTxb7M,30 WEIRDLY COOL LIFE HACKS THAT CAN MAKE YOUR LIFE EASIER,1095,795,8630804,57,11,0,10,0,3,5.181818181818182,1,1,0.35,52786,9336,2503
3017,NEDybltByE8,25 TIME-SAVING MANICURE HACKS THAT'LL MAKE YOUR LIFE EASIER,1095,440,2361469,59,9,2,8,0,2,6.555555555555555,1,1,0.0,19138,1952,809
3018,I_UCJOQGfA4,18 CENTURY-PROVEN BEAUTY TIPS,1095,900,1349856,29,4,1,3,0,0,7.25,1,1,0.0,12287,1646,1085
3019,VuncXv45Wss,HOW TO GET A FLAT STOMACH IN JUST 1 WEEK,1095,757,614829,40,10,0,9,0,5,4.0,1,0,-0.025,15675,742,545
3020,givtmmFszTU,22 BEACH AND POOL SUMMER HACKS,1095,856,1111288,30,6,0,5,0,1,5.0,1,1,0.0,11344,1065,777
3021,3gwpZqV2rcM,33 BEAUTY HACKS THAT’LL SAVE YOU FROM AWKWARD SITUATIONS,1095,1020,26731694,56,9,0,8,0,2,6.222222222222222,1,1,-0.6,133262,29433,6944
3022,-nCtzsDjFOE,25 CLOTHING HACKS THAT WILL SAVE YOUR LIFE,1095,740,4747205,42,8,0,7,0,3,5.25,1,1,0.0,27287,3284,1092
3023,iu3vgfoDLnw,30 LIFE HACKS TO PEEL AND CUT FRUITS,1095,691,593409,36,8,0,7,0,2,4.5,1,1,0.0,7627,626,523
